seqName,clade,pango_growth,clade_growth,pango_lif,clade_lif,pango_time,clade_time
B.1.620,20A,0.1755008277027264,0.010435270606816177,-31.416388919347863,0.41734082689292484,452.25,286.8953708124453
B.1.625,20A,0.17706914630288048,0.010435270606816177,-30.469773593121186,0.41734082689292484,455.265306122449,286.8953708124453
B.1.639,20A,0.17752798245500115,0.010435270606816177,-31.798105259379074,0.41734082689292484,456.16666666666663,286.8953708124453
B.1.634,20A,0.18810419108441112,0.010435270606816177,-35.289931364428185,0.41734082689292484,479.52195121951223,286.8953708124453
B.1.631,20A,0.19817149691400734,0.010435270606816177,-40.0548979535205,0.41734082689292484,505.19354838709677,286.8953708124453
B.1.22,20A,0.2076113517810206,0.010435270606816177,-47.61701874545228,0.41734082689292484,528.7647058823529,286.8953708124453
B.1.415.1,20A,0.20783776047224067,0.010435270606816177,-47.57427503260612,0.41734082689292484,529.3,286.8953708124453
B.1.617,20A,0.22316046568451742,0.010435270606816177,-53.4910803642452,0.41734082689292484,562.8497854077253,286.8953708124453
B.1.640.1,20A,0.29335215709215723,0.010435270606816177,-101.14085246720873,0.41734082689292484,679.4,286.8953708124453
B.1.459,20A,0.32800874203867864,0.010435270606816177,-127.24534255799352,0.41734082689292484,693.0,286.8953708124453
B.1.1.369,20B,0.015510921079274048,0.014998388834402193,-3.1207361465082073,-1.4710107053118264,48.0,333.95096580113994
B.1.1.61,20B,0.09457529240789582,0.014998388834402193,-3.2103630746401333,-1.4710107053118264,99.68421052631577,333.95096580113994
B.1.1.10,20B,0.10102697097913,0.014998388834402193,-4.5501696085821886,-1.4710107053118264,129.8709677419355,333.95096580113994
B.1.1.398,20B,0.10193852389700843,0.014998388834402193,-4.772988758393802,-1.4710107053118264,135.76785714285714,333.95096580113994
B.1.1.291,20B,0.1048954391085604,0.014998388834402193,-1.9111808970911284,-1.4710107053118264,158.20516214427528,333.95096580113994
B.1.1.8,20B,0.1050275627313848,0.014998388834402193,-4.698807317209553,-1.4710107053118264,159.32631578947368,333.95096580113994
B.1.1.33,20B,0.10708396697056685,0.014998388834402193,-4.156719182949066,-1.4710107053118264,177.991341991342,333.95096580113994
B.1.1.83,20B,0.10799780522395551,0.014998388834402193,-6.932641133692829,-1.4710107053118264,186.94117647058826,333.95096580113994
B.1.1.462,20B,0.10815350554097879,0.014998388834402193,-6.90471086211628,-1.4710107053118264,188.5,333.95096580113994
B.1.1.376,20B,0.10821477137750614,0.014998388834402193,-4.559625780040923,-1.4710107053118264,189.11578947368423,333.95096580113994
B.1.1.391,20B,0.11034366719365185,0.014998388834402193,-8.623124475393967,-1.4710107053118264,211.2,333.95096580113994
B.1.1.135,20B,0.11034420088640344,0.014998388834402193,-4.097109794733727,-1.4710107053118264,211.20562770562773,333.95096580113994
