new_variant_rate,n_days,gr_bfgs,gr_stepwise_bfgs,gr_evofr,lif_bfgs,lif_stepwise_bfgs,lif_evofr
0.017857142857142856,5600,0.005678513848888526,4.771129281270038e-05,0.015530288849136814,12813.282963003108,247.50363685419498,12499.449473043074
0.03571428571428571,2800,0.00012135941766207683,0.0001217966389125362,0.0029303408821013065,124.04418909884541,124.55101109596022,3154.7272274989677
0.047619047619047616,2100,9.954682410175385e-05,9.952846455597743e-05,0.0017486792442439805,17.32786335511949,17.322031490708973,706.3891172391162
0.07142857142857142,1400,0.000204246279989248,0.0002042041209546694,0.004417443338561362,16.519855170732782,16.498569664836687,1106.484385046068
0.14285714285714285,700,0.00013337899177615135,0.0001334219399686662,0.020563027116444078,5.104339147034939,5.109418701431422,205.02500388026047
0.3333333333333333,300,0.00034405387146657277,0.0003366143248515101,0.002449375767467213,2.2020512400075813,2.1756774004397097,30.90772977146746
1.0,100,0.0007398509486720213,0.0007399580925378582,0.0007163559139386631,2.155658053415044,2.1570915129292563,2.024846555278314
