n_samples,n_variants_requested,new_var_rate,gr_mse_mean_BFGS,gr_mse_mean_stepwiseBFGS,gr_mse_mean_reduced_BFGS,gr_mse_mean_reduced_stepwiseBFGS,lif_mse_mean_BFGS,lif_mse_mean_stepwiseBFGS,lif_mse_mean_reduced_BFGS,lif_mse_mean_reduced_stepwiseBFGS,gr_mse_std_BFGS,gr_mse_std_stepwiseBFGS,gr_mse_std_reduced_BFGS,gr_mse_std_reduced_stepwiseBFGS,lif_mse_std_BFGS,lif_mse_std_stepwiseBFGS,lif_mse_std_reduced_BFGS,lif_mse_std_reduced_stepwiseBFGS,n_variants_real_mean,mean_entropy_mean,n_days_mean
1000,10,0.07142857142857142,0.00013254426578626874,0.00013254426578626874,4.101039594839947e-06,4.101039594839947e-06,1.2413891076249262,1.2413891076249262,0.024794264803677902,0.024794264803677902,9.535406530441214e-05,9.535406530441214e-05,7.532057664334437e-06,7.532057664334437e-06,1.0556847956974131,1.0556847956974131,0.030302342895313736,0.030302342895313736,10.0,0.4142679439970938,330.4
1000,20,0.07142857142857142,0.00022302493037599686,0.00022303678460370164,1.996725211943493e-06,1.9968652247665144e-06,4.142164101266835,4.142499233005532,0.21079720141875163,0.2108029341877024,0.00019467953556787953,0.00019467923211973395,2.1402410478506068e-06,2.1403329071307515e-06,2.671309772688852,2.6714222365672864,0.3527936441379011,0.35279871071916086,20.0,0.4321941789693106,478.6
1000,50,0.07142857142857142,0.0001282899297653556,0.00012827817167333829,4.429362472112642e-06,4.433835075935362e-06,16.833786720152865,16.835744854054855,0.7575399831951775,0.7585512391671606,6.239363631659993e-05,6.235257308527093e-05,3.5793114014792105e-06,3.584188035020167e-06,7.169759693028888,7.165673471746268,0.367818050338543,0.367298893598104,50.0,0.6378193211021004,883.4
1000,100,0.07142857142857142,0.000207187952882886,0.00020720209033911265,4.678444809619605e-06,4.668856801084139e-06,174.4041633858396,174.45984031586377,4.383626317505078,4.382469588326572,7.252976499038755e-05,7.251753096979753e-05,1.8765758179934354e-06,1.8789169689721734e-06,130.85385470500452,130.92753166637286,2.269729951248505,2.2709656808475436,100.0,0.6497382904543667,1591.0
1000,200,0.07142857142857142,0.0038297477713771844,0.003252752294270287,0.0035853495303758585,0.0018734662062492278,11571.389739772814,9487.840290399328,11440.296094509908,6197.635357568277,0.006835933524470499,0.006905589669036003,0.004418495066920412,0.00417805337004121,20807.66973307081,20307.048372145906,14676.360929528742,13819.416942425367,199.6,0.6404624346402243,3047.4
1000,500,0.07142857142857142,0.004099959775736996,0.003117162938762096,0.0047986675624533525,0.0018418095693347957,68091.64706816421,52857.33370921324,77198.06336905921,31217.848060559183,0.006592553618398082,0.00661405789175907,0.003922685843576267,0.00410452750604593,113021.0410797603,112721.05555451819,66999.99778613212,69587.07784142336,499.8,0.6481676906101395,7087.8
1000,1000,0.07142857142857142,0.00780808981261231,0.00718118153997957,0.006889146811647734,0.004403838030776733,544593.0940196054,499489.44041164883,460253.28959139733,289416.88439437223,0.009503664739466724,0.009628575236891578,0.006573129699502972,0.006059429103692952,664438.9728105185,669733.5064712361,430983.72731301165,395767.71408048406,999.4,0.6508176530691856,14287.0
