method,gr_mse,lif_mse,n_samples,n_variants_requested,n_variants_real,mean_entropy,new_var_rate,n_days
BFGS,5.572799253563792e-05,21.90851611877019,1000,50,50,0.42853411605477837,0.03571428571428571,2800
BFGS,0.0024521038041792676,1650.718542125149,1000,50,50,0.379983634795031,0.03571428571428571,2800
stepwiseBFGS,0.0001217966389125362,124.55101109596022,1000,50,50,0.42662722532727154,0.03571428571428571,2800
stepwiseBFGS,0.00032971773774938,249.14373066879872,1000,50,50,0.3108122717768638,0.03571428571428571,2800
stepwiseBFGS,6.899107335911837e-05,89.87302808284458,1000,50,50,0.3938038777576414,0.03571428571428571,2800
stepwiseBFGS,5.570486233522328e-05,21.874113791312347,1000,50,50,0.42853411605477837,0.03571428571428571,2800
stepwiseBFGS,0.00011540342964890805,161.06289778096036,1000,50,50,0.379983634795031,0.03571428571428571,2800
BFGS,9.954682410175385e-05,17.32786335511949,1000,50,50,0.49383526622370477,0.047619047619047616,2100
BFGS,0.0004828034343198543,405.07463666859843,1000,50,50,0.3100548441088701,0.047619047619047616,2100
BFGS,2.2631540914658504e-05,10.265039598538973,1000,50,50,0.5106772972324465,0.047619047619047616,2100
BFGS,0.00012990775516667012,26.781715559826544,1000,50,50,0.5653087580528964,0.047619047619047616,2100
BFGS,0.00014020275804657855,69.06640644575495,1000,50,50,0.553029852329506,0.047619047619047616,2100
stepwiseBFGS,9.952846455597743e-05,17.322031490708973,1000,50,50,0.49383526622370477,0.047619047619047616,2100
stepwiseBFGS,0.00048297767013844706,405.24849085432453,1000,50,50,0.3100548441088701,0.047619047619047616,2100
stepwiseBFGS,2.2637875370046418e-05,10.267214869803977,1000,50,50,0.5106772972324465,0.047619047619047616,2100
stepwiseBFGS,0.000130673162356312,27.047207806945288,1000,50,50,0.5653087580528964,0.047619047619047616,2100
stepwiseBFGS,0.00014022352980682957,69.10299978865051,1000,50,50,0.553029852329506,0.047619047619047616,2100
BFGS,0.000204246279989248,16.519855170732782,1000,50,50,0.6311287903311829,0.07142857142857142,1400
BFGS,7.881990338638767e-05,13.939891838279863,1000,50,50,0.451403855923668,0.07142857142857142,1400
BFGS,5.0809974739283646e-05,8.679392413042832,1000,50,50,0.7426354521946797,0.07142857142857142,1400
BFGS,0.0001592458135882417,16.77024818423328,1000,50,50,0.5908974574282936,0.07142857142857142,1400
BFGS,0.0001484072806893398,28.36286254188693,1000,50,50,0.5624355046719122,0.07142857142857142,1400
stepwiseBFGS,0.0002042041209546694,16.498569664836687,1000,50,50,0.6311287903311829,0.07142857142857142,1400
stepwiseBFGS,7.884127107698756e-05,13.936277234728617,1000,50,50,0.451403855923668,0.07142857142857142,1400
stepwiseBFGS,5.08748794564882e-05,8.694426519687813,1000,50,50,0.7426354521946797,0.07142857142857142,1400
stepwiseBFGS,0.00015918928452321256,16.765518891193327,1000,50,50,0.5908974574282936,0.07142857142857142,1400
stepwiseBFGS,0.00014840251755938766,28.362805430942064,1000,50,50,0.5624355046719122,0.07142857142857142,1400
BFGS,0.00013337899177615135,5.104339147034939,1000,50,50,0.5609524907920874,0.14285714285714285,700
BFGS,0.0002584655954057281,12.15662278805377,1000,50,50,0.44001319506817554,0.14285714285714285,700
BFGS,8.279576788469091e-05,3.048078962037922,1000,50,50,0.6771409087393914,0.14285714285714285,700
BFGS,0.0003897365325011432,21.15593209102458,1000,50,50,0.5099058702636686,0.14285714285714285,700
BFGS,0.00010912757187040486,8.666296714661566,1000,50,50,0.6774113665615837,0.14285714285714285,700
stepwiseBFGS,0.0001334219399686662,5.109418701431422,1000,50,50,0.5609524907920874,0.14285714285714285,700
stepwiseBFGS,0.00025898469857031127,12.191227325397156,1000,50,50,0.44001319506817554,0.14285714285714285,700
stepwiseBFGS,8.274394977971579e-05,3.0428235480107624,1000,50,50,0.6771409087393914,0.14285714285714285,700
stepwiseBFGS,0.00039029798393056995,21.181193309873198,1000,50,50,0.5099058702636686,0.14285714285714285,700
stepwiseBFGS,0.00010909263843219638,8.668745475698694,1000,50,50,0.6774113665615837,0.14285714285714285,700
BFGS,0.00034405387146657277,2.2020512400075813,1000,50,50,0.63304238338246,0.3333333333333333,300
BFGS,0.0005269687679246528,8.154591923565585,1000,50,50,0.7873900527529788,0.3333333333333333,300
BFGS,0.00020568186577755505,2.125329111251654,1000,50,50,1.0295473881424808,0.3333333333333333,300
BFGS,0.00040237224524449427,2.6658117891890223,1000,50,50,1.008137753192833,0.3333333333333333,300
BFGS,0.00013331015222108958,1.5427149566421532,1000,50,50,0.9748704168135873,0.3333333333333333,300
stepwiseBFGS,0.0003366143248515101,2.1756774004397097,1000,50,50,0.63304238338246,0.3333333333333333,300
stepwiseBFGS,0.0005258220495246642,8.124589307576015,1000,50,50,0.7873900527529788,0.3333333333333333,300
stepwiseBFGS,0.00020573040713213283,2.1280570636065415,1000,50,50,1.0295473881424808,0.3333333333333333,300
stepwiseBFGS,0.0004030681859157002,2.6685739937648347,1000,50,50,1.008137753192833,0.3333333333333333,300
stepwiseBFGS,0.00013394482903283375,1.5441816930327783,1000,50,50,0.9748704168135873,0.3333333333333333,300
BFGS,0.0007398509486720213,2.155658053415044,1000,50,50,0.7625295909584381,1.0,100
BFGS,0.00031288387979269434,1.0949886352041058,1000,50,50,1.2218493098385708,1.0,100
BFGS,0.0003456608275185828,0.9645957523732269,1000,50,50,1.127824743105444,1.0,100
BFGS,0.0003074492755925395,0.9340415289011961,1000,50,50,0.7046144596239398,1.0,100
BFGS,0.00024020755826788937,1.0174623253061839,1000,50,50,1.101490598900759,1.0,100
stepwiseBFGS,0.0007399580925378582,2.1570915129292563,1000,50,50,0.7625295909584381,1.0,100
stepwiseBFGS,0.00031270540781392313,1.0951898196634196,1000,50,50,1.2218493098385708,1.0,100
stepwiseBFGS,0.0003453062344165597,0.9637037847953863,1000,50,50,1.127824743105444,1.0,100
stepwiseBFGS,0.000307602834345571,0.9348309501414355,1000,50,50,0.7046144596239398,1.0,100
stepwiseBFGS,0.00024018578490573957,1.0168515271054364,1000,50,50,1.101490598900759,1.0,100
