n_samples,n_variants_requested,new_var_rate,n_days,gr_mse_mean_BFGS,gr_mse_mean_stepwiseBFGS,lif_mse_mean_BFGS,lif_mse_mean_stepwiseBFGS,gr_mse_std_BFGS,gr_mse_std_stepwiseBFGS,lif_mse_std_BFGS,lif_mse_std_stepwiseBFGS,n_variants_real_mean,mean_entropy_mean
1000,10,0.07142857142857142,210,0.0006301457299342677,0.0006301457299342677,16.699759440446734,16.699759440446734,0.0010443631978031183,0.0010443631978031183,33.97525618023519,33.97525618023519,10.0,0.49097019752099336
1000,20,0.07142857142857142,400,0.00022849873910012864,0.00022850025302375565,4.903531538668654,4.903563337277104,0.00018789189614977492,0.00018789567155019446,2.420487860739794,2.420609942309809,20.0,0.4518021211135089
1000,50,0.07142857142857142,950,0.0001282540847694868,0.00012828551733525884,16.835151385260584,16.84073980716756,6.239472765953343e-05,6.236137512425136e-05,7.188229795176896,7.18157403907382,50.0,0.6542261004432375
1000,100,0.07142857142857142,1800,0.00020719815882875174,0.00020727533342446437,174.27087959902832,174.56128219253654,7.230514585680719e-05,7.267379545040054e-05,130.04496915517686,131.16229485017655,100.0,0.6296549424690663
1000,200,0.07142857142857142,3400,0.0038233467083486697,0.003252638113009263,11586.058954004748,9486.918421076154,0.006813693949375543,0.006905473258619183,20811.596519212348,20306.136312159513,199.6,0.6089515866348261
1000,500,0.07142857142857142,8000,0.00409725350478099,0.0031171569732650955,68096.68344871774,52856.982584466285,0.006585828074911006,0.006614016044398423,112984.66857153855,112718.9782964418,499.8,0.6407489197084402
1000,1000,0.07142857142857142,15000,0.007997929112474246,0.007181099294022939,558851.9990416858,499473.79246430396,0.009293401029343064,0.009628597961976421,650615.9849952954,669737.0045419271,999.4,0.6446050101666351
